true_label,choice,task,subject,file,trial_id
0,3,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_5_46.json,18862
7,7,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_45.json,9933
2,2,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_6_55.json,29443
2,3,identity,Ahana,2025-06-17_Identity_501_Ahana_4_28.json,11897
4,4,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_12.json,8828
5,5,identity,Dan,2025-07-14_IdentityNoInverFP_180_Dan_7_48.json,27023
1,5,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_6_00.json,19054
1,1,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28633
2,2,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28758
7,7,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4431
0,0,identity,Elias,2025-07-15_IdentityNoInverFP_501_Elias_1_20.json,32734
6,6,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_6_55.json,29294
7,7,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_6_34.json,12648
3,3,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_00.json,31273
1,1,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_12.json,8743
1,1,identity,Elias,2025-07-14_IdentityNoInverFP_172_Elias_7_21.json,26558
1,4,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_22.json,31779
5,5,identity,Ashley,2025-07-14_IdentityNoInverFP_182_Ashley_7_40.json,27189
1,1,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,17601
6,6,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_32.json,9370
3,3,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_32.json,9170
5,6,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_6_26.json,11506
1,1,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_00.json,31472
7,7,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_40.json,3853
2,2,identity,Elias,2025-07-15_IdentityNoInverFP_501_Elias_1_20.json,32413
2,2,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_6_26.json,11283
3,3,identity,Elias,2025-07-15_IdentityNoInverFP_501_Elias_1_20.json,32677
5,2,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4021
3,3,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_40.json,15180
2,2,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28559
3,3,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_12.json,8644
5,5,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_5_03.json,10833
6,6,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_5_03.json,10794
5,5,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_32.json,9077
1,1,identity,Dan,2025-07-14_IdentityNoInverFP_180_Dan_7_48.json,26974
2,2,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_30.json,3505
1,1,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_1_07.json,18470
4,4,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_6_55.json,29357
5,1,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_1_07.json,18241
1,7,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_12.json,8642
0,0,identity,Elias,2025-07-15_IdentityNoInverFP_501_Elias_1_20.json,32477
3,3,identity,Ahana,2025-06-11_Identity_501_Ahana_0_25.json,1979
1,1,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_00.json,28158
0,0,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_5_46.json,18783
4,4,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_1_07.json,18212
