true_label,choice,task,subject,file,trial_id
1,1,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10446
0,0,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_40.json,3790
1,1,identity,Elias,2025-07-15_IdentityNoInverFP_295_Elias_1_48.json,32114
5,1,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_22.json,31873
1,0,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,18001
3,3,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_26.json,14994
5,5,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_6_57.json,30441
5,5,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,18022
5,1,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,17898
4,4,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_12.json,8980
4,4,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_00.json,28214
6,6,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_1_07.json,18356
4,3,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_6_57.json,30436
2,2,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_6_57.json,30056
2,1,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_12.json,8603
1,1,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_26.json,14800
3,3,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_40.json,3722
6,5,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10141
6,6,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_6_57.json,29991
1,1,identity,Ahana,2025-06-17_Identity_501_Ahana_4_28.json,11619
0,0,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,17943
4,4,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_7_57.json,13286
5,4,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10134
6,6,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_30.json,3061
2,1,identity,Ahana,2025-06-17_Identity_501_Ahana_4_28.json,11631
1,1,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_40.json,15287
0,0,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_7_25.json,29657
1,6,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_6_55.json,29040
5,5,identity,Elias,2025-07-15_IdentityNoInverFP_295_Elias_1_48.json,32055
3,3,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_00.json,31248
5,7,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4166
0,1,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_32.json,9301
3,3,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_6_26.json,11486
3,3,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_40.json,15269
6,6,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_6_57.json,30031
1,1,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_40.json,15253
2,7,identity,Ahana,2025-06-11_Identity_501_Ahana_0_25.json,1763
4,4,identity,Parsa,2025-07-14_IdentityNoInverFP_185_Parsa_7_39.json,27293
3,3,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_45.json,9558
6,6,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_7_21.json,30885
3,3,identity,Ahana,2025-06-11_Identity_501_Ahana_0_25.json,1816
5,0,identity,Ahana,2025-06-17_Identity_501_Ahana_4_41.json,12411
1,1,identity,Elias,2025-07-15_IdentityNoInverFP_501_Elias_1_20.json,32614
0,5,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_40.json,15456
1,1,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_7_25.json,29888
4,4,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28616
7,7,identity,Ahana,2025-06-16_Identity_501_Ahana_0_06.json,4936
5,5,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_40.json,3830
1,1,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_26.json,14577
0,1,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_45.json,9656
2,4,identity,Ahana,2025-06-17_Identity_501_Ahana_4_41.json,12245
4,4,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_45.json,9654
2,2,identity,Ahana,2025-06-17_Identity_501_Ahana_4_41.json,12040
2,2,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_7_21.json,30491
