true_label,choice,task,subject,file,trial_id
4,4,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_7_57.json,13097
1,6,identity,Ahana,2025-06-16_Identity_501_Ahana_0_06.json,4711
2,2,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_7_25.json,29795
5,5,identity,Dan,2025-07-14_IdentityNoInverFP_180_Dan_7_48.json,26948
0,0,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_6_34.json,12903
4,4,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_22.json,31805
5,5,identity,Ahana,2025-06-16_Identity_501_Ahana_0_06.json,4879
7,7,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_5_03.json,10644
3,3,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_5_03.json,10960
1,1,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28778
2,2,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,17856
6,5,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_7_57.json,13184
5,5,identity,Ashley,2025-07-14_IdentityNoInverFP_182_Ashley_7_40.json,27098
1,4,identity,Parsa,2025-07-14_IdentityNoInverFP_185_Parsa_7_39.json,27383
7,7,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_32.json,9375
6,6,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,18010
2,2,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_5_03.json,11017
1,1,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28651
0,6,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_5_46.json,18701
1,1,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_6_26.json,11511
1,1,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_40.json,15287
2,2,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_26.json,14709
5,5,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_5_03.json,10843
1,5,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_7_21.json,30913
7,7,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4133
7,7,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_6_34.json,12658
4,4,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4230
6,6,identity,Ahana,2025-06-17_Identity_501_Ahana_4_41.json,12384
2,2,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_26.json,14727
0,2,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_45.json,9742
0,0,identity,Elias,2025-07-16_IdentityNoInverFP_409_Elias_4_00.json,33001
2,2,identity,Parsa,2025-07-14_IdentityNoInverFP_185_Parsa_7_39.json,27289
2,2,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_6_57.json,30258
4,4,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,17718
5,5,identity,Seojin,2025-07-14_IdentityNoInverFP_501_Seojin_6_57.json,29984
2,2,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_6_34.json,12821
6,6,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_00.json,28119
2,2,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_6_26.json,11346
1,1,identity,Ashley,2025-07-14_IdentityNoInverFP_182_Ashley_7_40.json,27256
3,3,identity,Ahana,2025-06-17_Identity_501_Ahana_4_28.json,11610
2,2,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_40.json,3786
1,1,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28652
3,6,identity,Elias,2025-07-16_IdentityNoInverFP_409_Elias_4_00.json,32851
3,3,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4201
5,5,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_5_03.json,10893
3,3,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_6_34.json,12891
2,2,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_30.json,3160
1,0,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_6_55.json,28980
2,2,identity,Elias,2025-07-15_IdentityNoInverFP_501_Elias_1_20.json,32533
5,6,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4286
5,5,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,17947
6,6,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10272
7,7,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_6_34.json,12593
4,4,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_00.json,28207
0,6,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_26.json,14647
5,5,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_6_00.json,19155
6,4,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_00.json,28100
7,7,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_6_34.json,13009
6,6,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_30.json,3226
5,5,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_0_54.json,17824
