true_label,choice,task,subject,file,trial_id
0,0,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_6_34.json,12572
5,5,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_7_57.json,13214
1,1,identity,P4,2025-07-14_IdentityNoInverFP_172_P4_7_21.json,26646
1,7,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_12.json,8806
7,7,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3274
0,0,identity,P1,2025-06-17_IdentityTexture_501_P1_6_26.json,11129
1,1,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_6_57.json,30423
5,5,identity,P1,2025-06-12_Identity_501_P1_5_53.json,4009
0,0,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_00.json,28463
3,3,identity,P1,2025-06-17_IdentityNoInver_501_P1_9_58.json,10122
2,2,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_6_55.json,29241
6,6,identity,P6,2025-07-14_IdentityNoInverFP_235_P6_7_24.json,27624
5,5,identity,P1,2025-06-17_IdentityNoInver_501_P1_9_58.json,10271
0,0,identity,P4,2025-07-14_IdentityNoInverFP_172_P4_7_21.json,26670
3,1,identity,P6,2025-07-14_IdentityNoInverFP_185_P6_7_39.json,27349
5,5,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3380
6,6,identity,P4,2025-07-15_IdentityNoInverFP_501_P4_1_20.json,32336
6,1,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12148
6,5,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12357
3,3,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_6_55.json,29409
3,3,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19241
0,0,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_45.json,9874
4,4,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_7_25.json,29497
0,4,identity,P1,2025-06-16_Identity_501_P1_0_06.json,4656
6,6,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30692
